username,author_id,video_desc,video_id,upload_time,duration,was_duet,hashtags,music_artist,music_title,is_verified,author_followers,author_likes,author_hearts,author_video_count,saves,likes,shares,plays,comments
MagicalAquatic,7140140605107127342,Another use for 360 cam #ocean #sea #vlog #travel #scuba #snorkling #scubadiving #fypシ #tiktoktravel,7143031687490882858,1663116673,20,{'duetFromId': '0'},"['ocean', 'sea', 'vlog', 'travel', 'scuba', 'snorkling', 'scubadiving', 'fypシ', 'tiktoktravel']",Hollow Coves,Coastline,False,276100,434,4800000,607,32900,706200,3355,10300000,1949
jah✰,6961499315445482501,imma still try to keep em daily… #LikeAMonarch #SephoraConcealers #dayinmylife #college #collegelife #collegeathlete #trackandfield #triplejump #track #basketball #football #verticaljump #boxjump #vlog #minivlog #dayinthelife #athlete #d1athlete #oklahoma #university ,7144924903270108462,1663557479,37,{'duetFromId': '0'},"['likeamonarch', 'sephoraconcealers', 'dayinmylife', 'college', 'collegelife', 'collegeathlete', 'trackandfield', 'triplejump', 'track', 'basketball', 'football', 'verticaljump', 'boxjump', 'vlog', 'minivlog', 'dayinthelife', 'athlete', 'd1athlete', 'oklahoma', 'university']",jah✰,original sound,False,385500,30400,11900000,226,113900,2200000,9272,10200000,8096
Caroline Collins,6776019851430560774,From 2:45 AM to 4:59 AM ☕️ This is my Monday through Friday mornings as a news anchor! #news #vlog ,7138820984827612459,1662136289,78,{'duetFromId': '0'},"['news', 'vlog']",Caroline Collins,original sound,False,1600000,27900,54600000,871,13700,663200,758,7700000,2215
🦞Craw Kingdom👑,6835639642319193094,😩 IM HAPPY NOW!!!! #chicharron #Mexican #somexican #Food #Pork #Crunch #Eating #Crawking #Lmao #Vlog,7139230020718906666,1662231523,57,{'duetFromId': '0'},"['chicharron', 'mexican', 'somexican', 'food', 'pork', 'crunch', 'eating', 'crawking', 'lmao', 'vlog']",🦞Craw Kingdom👑,RIP PEPPA PIG,False,3400000,13100,80700000,1813,13700,319500,3335,3800000,2720
Cassie Aran,6747490126719206405,HURRICANE IS GETTING WORSE😳 #daywithme #vlog #dailyvlog #dayinthelife #dayinmylife #dailyvlogs #hurricane #hurricaneian #hurricanecheck #scared #hurricaneprep #vlogs #scared ,7147887060324584747,1664247151,63,{'duetFromId': '0'},"['daywithme', 'vlog', 'dailyvlog', 'dayinthelife', 'dayinmylife', 'dailyvlogs', 'hurricane', 'hurricaneian', 'hurricanecheck', 'scared', 'hurricaneprep', 'vlogs', 'scared']",Petit Biscuit,Night Trouble,False,806900,2448,25200000,2801,27900,974200,2955,13500000,14800
Da’ana Williamson,6890383256324260870,Okay. I’m going to bed now 😴💤 #ditl #dayinthelife #vlog #williamsonfam #oaklynnandtruth #bash #twinmom,7138599910957649198,1662084815,123,{'duetFromId': '0'},"['ditl', 'dayinthelife', 'vlog', 'williamsonfam', 'oaklynnandtruth', 'bash', 'twinmom']",Da’ana Williamson,original sound,False,1900000,14300,230200000,1002,14600,625600,670,2800000,725
Joannah Castro,6814737223280690182,It was my Monday yesterday. Migraine nearly took me out. #minivlog #vlog #couple #ChewTheVibes #bartender #work ,7143674503518801198,1663266358,78,{'duetFromId': '0'},"['minivlog', 'vlog', 'couple', 'chewthevibes', 'bartender', 'work']",Tollan Kim,Chill Vibes,False,630200,76700,9300000,525,5523,273300,113,2400000,618
Natasha Mathurent,6914393038229357574,let the dorm room preparation begin! #natashascloset #shopping #dormroom #decor #walmart #fashiontiktok #fashiontok #foodshopping #adulting #vlog #dailyvlog #movingout #moveoutprocess #moveoutwithme ,7139198035225218350,1662224077,134,{'duetFromId': '0'},"['natashascloset', 'shopping', 'dormroom', 'decor', 'walmart', 'fashiontiktok', 'fashiontok', 'foodshopping', 'adulting', 'vlog', 'dailyvlog', 'movingout', 'moveoutprocess', 'moveoutwithme']",Natasha Mathurent,original sound,False,368000,13600,21700000,1934,11700,366700,138,2000000,732
ED & AJ,6979330843295122438,43 Chipotle Cheesesteak #fyp #jerseymikes #sandwich #grill #foodtok #vlog #foodie ,7147410414685605166,1664136179,58,{'duetFromId': '0'},"['fyp', 'jerseymikes', 'sandwich', 'grill', 'foodtok', 'vlog', 'foodie']",ED & AJ,original sound,False,215300,2593,5900000,415,38600,1100000,4393,22800000,3191
Henry Wu,6654028578713796614,Replying to @uros540 Here’s how much it cost me to attend Burning Man - its a weeklong experience 😎 #burningman #whatispend #whatispendinaweek #vlog #burningman2022 #expenses #behindthescenes,7143612904267549998,1663252005,40,{'duetFromId': '0'},"['', 'burningman', 'whatispend', 'whatispendinaweek', 'vlog', 'burningman2022', 'expenses', 'behindthescenes']",Kx5 & deadmau5 & Kaskade,Escape,False,34200,9320,1600000,188,14100,285300,2058,3800000,2034
NICOLE KRAMER,6807814983301448709,"-40 degree windchill, 12 inches of snow and my 120 pound Bernese mountain dog refusing to come inside during this Chicago blizzard #blizzard #holidays #holidaytiktok #winter #chicago #ord #HolidayOREOke #vlog ",7180080367221624107,1671742744,28,{'duetFromId': '0'},"['blizzard', 'holidays', 'holidaytiktok', 'winter', 'chicago', 'ord', 'holidayoreoke', 'vlog']",NICOLE KRAMER,original sound,False,198200,3846,15000000,1442,339200,8700000,388700,65700000,31700
Laura Croft,6750379891034522630,The LA Garage goes hard ✔️ #nike #nikeheadquarters #whereiwork #vlog #lovemyjob,6938237553082420486,1615434321,32,{'duetFromId': '0'},"['nike', 'nikeheadquarters', 'whereiwork', 'vlog', 'lovemyjob']",Drake,What’s Next,False,430400,5275,7800000,132,164300,6800000,72200,32500000,26200
𝖊.𝖛. 𝔡𝔯𝔢𝔞𝔡𝔣𝔲𝔩,6855742681516278789,Our sad gray 𝔰𝔭𝔬𝔬𝑘𝔶 baby nursery 🩶☠️ #growingourcoven #babybats #spookymom #gothicnursery #gothinterior #homedecor #vlog #twins #alt #witchtok #newborn #gothbaby #fyp ,7267282975937531182,1692046182,38,{'duetFromId': '0'},"['growingourcoven', 'babybats', 'spookymom', 'gothicnursery', 'gothinterior', 'homedecor', 'vlog', 'twins', 'alt', 'witchtok', 'newborn', 'gothbaby', 'fyp']",Danny Elfman,Wednesday Main Titles (Single from Wednesday Original Series Soundtrack),False,875300,8143,20800000,303,570200,6800000,537000,52600000,48000
Calixto Serna,6765635100060763141,Reply to @lsva05  Barbacoa de picaña con causa 🌮 #food #recetas #vlog,7052510231871507718,1642040498,127,{'duetFromId': '0'},"['', 'food', 'recetas', 'vlog']",El Equipo Del Norte,Quatro Contra Um,True,13000000,4332,228000000,625,250900,6500000,460800,72900000,28500
Liondreams,6789406579437274118,Brain completely turned off #funny #memories #brain #fyp #relatable #avocado   #vlog,7142920114822941998,1663090703,15,{'duetFromId': '0'},"['funny', 'memories', 'brain', 'fyp', 'relatable', 'avocado', 'vlog']",temoc,Hi,False,298600,30400,42600000,1273,584400,6100000,63900,27200000,27800
smarthome Shopping,7054084939285971974,#CapCut #smarthome #shoerack #shopping #vlog #slippers #Shopping #HomeGoods,7118670866526784811,1657444732,182,{'duetFromId': '0'},"['capcut', 'smarthome', 'shoerack', 'shopping', 'vlog', 'slippers', 'shopping', 'homegoods']",smarthome Shopping,original sound,False,3300000,730,54300000,561,397600,5800000,88900,70300000,26700
Pets Metta,7150975657525265451,#foryou #trending #puppy #pet #pestsvuinhon #usa #fyp #dog #dogsoftiktok #babydog #vlog #thucung #animals #viral ,7214642186837560618,1679789794,11,{'duetFromId': '0'},"['foryou', 'trending', 'puppy', 'pet', 'pestsvuinhon', 'usa', 'fyp', 'dog', 'dogsoftiktok', 'babydog', 'vlog', 'thucung', 'animals', 'viral']",Pets Metta,original sound - Pets Vui Nhộn,False,1200000,1633,30000000,1261,413900,5600000,834600,33400000,26600
TwoChihuahuas89,6472100498534040585,Just everyday cool dog stuff 🤷🏽#QuickerPickerRapper #dogsoftiktok #lowes #chihuahuasoftiktok #moto #mydoglife #bikerdad #vlog #fyp #motorcycle #life,6938186817254575365,1615422507,37,{'duetFromId': '0'},"['quickerpickerrapper', 'dogsoftiktok', 'lowes', 'chihuahuasoftiktok', 'moto', 'mydoglife', 'bikerdad', 'vlog', 'fyp', 'motorcycle', 'life']",Sergio Valentino,Drive Forever - Remix,False,1800000,4864,42200000,517,176800,5300000,271400,29300000,44500
Lauran Woolley,6782294478609155078,Your 6th @ is taking you on a cruise! #mrswoolleyin5th #VibeWithUs #feelinggood #tiktokteachers #vlog #dayinthelife #school #elementaryschool,6876511926357085445,1601062739,59,{'duetFromId': '0'},"['mrswoolleyin5th', 'vibewithus', 'feelinggood', 'tiktokteachers', 'vlog', 'dayinthelife', 'school', 'elementaryschool']","Queens Road, Fabian Graetz",FEEL THE GROOVE,True,5900000,50700,182600000,2822,93100,5200000,6390,21000000,55300
Pets Metta,7150975657525265451,#foryou #trending #babydog #usa#viral  #animals #dogsoftiktok#dog  #pestsvuinhon#vlog ,7198508269172952366,1676033355,14,{'duetFromId': '0'},"['foryou', 'trending', 'babydog', 'usa', 'viral', 'animals', 'dogsoftiktok', 'dog', 'pestsvuinhon', 'vlog']",Pets Metta,nhạc nền - Pets Vui Nhộn,False,1200000,1633,30000000,1261,350100,5000000,496700,36600000,32800
makabaka popcorn（玛卡巴卡爆米花）,7300883674106463275,#softcar #homecar #vlog #travel #camping #carvideos #,7335490502222941483,1707927008,206,{'duetFromId': '0'},"['softcar', 'homecar', 'vlog', 'travel', 'camping', 'carvideos']",makabaka popcorn（玛卡巴卡爆米花）,原聲,False,703900,1,9800000,30,479400,4800000,83600,57100000,31000
emma burnze,6579271439693971461,WATCH THIS VIDEO YOU WONT BE DISAPPOINTED 🐬 #island #turksandcaicos #vlog #dolphin #dreamer ,7255760736008424710,1689363447,47,{'duetFromId': '0'},"['island', 'turksandcaicos', 'vlog', 'dolphin', 'dreamer']",emma burnze,original sound,False,638500,6090,17100000,549,228200,4400000,216700,27800000,7869
Merche Gutiérrez🐝🐬,6904744143840560130,La rutina de mis mañanas 😅💪 #vlog #maternidadreal #momlife #rutinaencasa,7083520340034342149,1649260601,171,{'duetFromId': '0'},"['vlog', 'maternidadreal', 'momlife', 'rutinaencasa']",Merche Gutiérrez🐝🐬,sonido original,True,820000,1858,22800000,1147,140000,4300000,36000,25900000,26900
natalie & the aguilars,6588077,caught this on my way out of the bathroom and… 😂 why was she so agressive w it 💀😂 #theaguilars #sister #vlog ,7209507083325607214,1678594185,10,{'duetFromId': '0'},"['theaguilars', 'sister', 'vlog']",natalie & the aguilars,original sound,False,6800000,47100,1000000000,3081,425000,4100000,234200,17200000,10400
Billie Rose White,6745917453739590662,forever type of love #sunrise #vlog ,7222604551881280770,1681643675,17,{'duetFromId': '0'},"['sunrise', 'vlog']",Pipikslav,Allowed To Leave,False,36400,20400,4700000,174,430800,3900000,437000,19000000,23300
Tucker Doss,5917622,@suspiciousantwerp challenged me to do something epic so I rode across California for @daviddobrik with a pair of Heely’s. #daviddobrik #vlog #fyp,6830194208859573509,1590278517,57,{'duetFromId': '0'},"['', '', 'daviddobrik', 'vlog', 'fyp']",Kasbo,Places We Don't Know,False,1700000,49100,41900000,179,74200,3900000,8554,16000000,26300
Sofia Cepeda,6966362112114770949,Birriana’s new jacket 🔥 #fyp #foryou #parati #goat #babygoat #centenario #chiva #belikiando #texas #dtx #vlog #belicazo #fypシ ,7199421862399495466,1676246035,59,{'duetFromId': '0'},"['fyp', 'foryou', 'parati', 'goat', 'babygoat', 'centenario', 'chiva', 'belikiando', 'texas', 'dtx', 'vlog', 'belicazo', 'fypシ']",Sofia Cepeda,original sound,False,422700,185200,16100000,141,295300,3800000,299400,15800000,16300
natalie & the aguilars,6588077,here’s their reaction 😂 I had to yell stop cuz I didn’t need to see any more of what was about to happen 😭😂 #theaguilars #dadsoftiktok #vlog ,7203823105943276842,1677270778,15,{'duetFromId': '0'},"['theaguilars', 'dadsoftiktok', 'vlog']",Kevin MacLeod & Kevin The Monkey,Monkeys Spinning Monkeys,False,6800000,47100,1000000000,3081,213100,3700000,72000,24900000,4070
Leleya,7104506255683601450,Three-year-old girl after school👍👍👍#SephoraConcealers #vlog #homegoods #smarthome ,7150151051121839406,1664774299,39,{'duetFromId': '0'},"['sephoraconcealers', 'vlog', 'homegoods', 'smarthome']",Leleya,original sound,False,1300000,629,17800000,191,283000,3700000,21300,43300000,17700
Aysha,6862163182397916165,I was awake for 38hrs 😭 #selfimprovement #motivation #GlowUp #Vlog #grwm #inspiration #getyourlifetogether #SelfCare  #CleanTok #productivity #motivationmonday ,7241358751872257326,1686010232,72,{'duetFromId': '0'},"['selfimprovement', 'motivation', 'glowup', 'vlog', 'grwm', 'inspiration', 'getyourlifetogether', 'selfcare', 'cleantok', 'productivity', 'motivationmonday']",Aysha,original sound,False,338800,189200,12400000,565,407100,3700000,67800,13000000,11500
Onoe Mitsue,7268456491118887941,#travel #vlog #camping #organize #goodthing #rvlife #asmr #skincare #asian #satisfying #fyp #relax ,7348821805567659270,1711030914,99,{'duetFromId': '0'},"['travel', 'vlog', 'camping', 'organize', 'goodthing', 'rvlife', 'asmr', 'skincare', 'asian', 'satisfying', 'fyp', 'relax']",Onoe Mitsue,som original,False,358100,1003,4800000,117,376900,3700000,132200,50100000,23400
Kayla Kosuga,6721450306431779845,That first shower 🤌🏼 #fyp #postpartum #vlog #minivlog #hospitalvlog  #postpartumrecovery #postpartumbody #4thtrimester ,7231256887977659690,1683658208,60,{'duetFromId': '0'},"['fyp', 'postpartum', 'vlog', 'minivlog', 'hospitalvlog', 'postpartumrecovery', 'postpartumbody', '4thtrimester']",Kayla Kosuga,original sound,False,1600000,48100,189700000,1186,138000,3600000,36800,26400000,5002
natalie & the aguilars,6588077,Surprised my mom w tickets to go see @Charlie Puth and she really made the most out of the experience 😂 her face at the end tho 😂 #theaguilars #vlog #parentsoftiktok,7107051442615143723,1654739364,22,{'duetFromId': '0'},"['', 'theaguilars', 'vlog', 'parentsoftiktok']",Kevin MacLeod & Kevin The Monkey,Monkeys Spinning Monkeys,False,6800000,47100,1000000000,3081,154300,3500000,6486,16100000,6061
Alex Nino Truckers,7293448752496657450,How to avoid break-ins when sleeping in the truck ! #alexnino #truck #driver #vlog #us #usa #trucker #camping #trucks #CapCut ,7301887950080478506,1700103278,137,{'duetFromId': '0'},"['alexnino', 'truck', 'driver', 'vlog', 'us', 'usa', 'trucker', 'camping', 'trucks', 'capcut']",Alex Nino Truckers,original sound,False,178300,38,3600000,84,298500,3500000,18300,79900000,17800
linmeimeiyyds,7279983660941870122,#camping #vlog #outdoors #outdoorlife #rainyday #homecar #carcamping #cozyspace ,7348903336118209835,1711049908,118,{'duetFromId': '0'},"['camping', 'vlog', 'outdoors', 'outdoorlife', 'rainyday', 'homecar', 'carcamping', 'cozyspace']",linmeimeiyyds,original sound,False,290400,16,3500000,5,393700,3400000,193400,40700000,19100
ShowMeYourPassport,6732388174099645441,when the river meets the sea! can you see the difference? #travel #trip #tlog #vlog #vacation,6750143404283317505,1571640297,13,{'duetFromId': '0'},"['travel', 'trip', 'tlog', 'vlog', 'vacation']",ShowMeYourPassport,原聲 - ShowMeYourPassport,False,504200,0,8900000,89,43100,3100000,200400,44700000,17800
Constanza Silva 🦋,7214995803323646982,16 horas conmigo siendo mamá y estudiante en semana de examenes (spoiler: no dormí) #mamajoven #mamaadolescente #conyyerkan #vlog #maternidad #chile #rutina #lonche #colacion #noche #cocinando ,7258044334883212549,1689895137,222,{'duetFromId': '0'},"['mamajoven', 'mamaadolescente', 'conyyerkan', 'vlog', 'maternidad', 'chile', 'rutina', 'lonche', 'colacion', 'noche', 'cocinando']",8.864,"Lazy chill out, romance overseas celebrity, 10 minutes(1019319)",False,3100000,3072,123400000,264,134400,3100000,17900,27600000,9145
Glom,6809731655420806150,DJing a wedding #fypシ #funny #vlog #wedding #brickhouse ,7220452047546617130,1681142516,69,{'duetFromId': '0'},"['fypシ', 'funny', 'vlog', 'wedding', 'brickhouse']",Ocean Floor Orchestra,Spongebob Closing Theme Song Music,False,18900,27400,3400000,1303,140700,3100000,21300,18300000,2482
Maddy MacLachlan,6696684809785410565,Today was not my day #fyp #foryou #vlog #college #perfectmeal #itwentlike #life,6781966983643565317,1579049741,53,{'duetFromId': '0'},"['fyp', 'foryou', 'vlog', 'college', 'perfectmeal', 'itwentlike', 'life']",Maddy MacLachlan,original sound,False,742000,223500,41700000,134,55000,3000000,18600,13300000,0
Alondra Granados,6864768033309049857,Acompáñame hacer un cuadro…🦋.     #cuadro #pintura #art #vlog #fypdongggggggg #fypシ,7035152738358988037,1637999143,130,{'duetFromId': '0'},"['cuadro', 'pintura', 'art', 'vlog', 'fypdongggggggg', 'fypシ']",Patrick Watson,Je te laisserai des mots,False,215900,47100,3500000,57,103700,3000000,14100,13800000,772
clara 화준,6805353714766611461,skate on skate off #seoul #vlog @jypestraykids #straykids,7035747726457457967,1638137673,38,{'duetFromId': '0'},"['seoul', 'vlog', '', 'straykids']",clara 화준,original sound,False,157000,28600,17500000,486,96100,3000000,9845,17000000,5814
tjhomesmart,7033298847409882158,#asktiktok What's your daily routine after getting home from work?#lifehack #fyp #vlog #asian,7043294964725550383,1639894903,172,{'duetFromId': '0'},"['asktiktok', 'lifehack', 'fyp', 'vlog', 'asian']",tjhomesmart,original sound,False,1100000,833,16700000,730,116500,3000000,236000,40000000,95100
gracie puzzles,6998699494095291398,a color changing puzzle??? uh yes plz (puzzle by The Play Group) #puzzlewall #puzzletok #asmrpuzzle #puzzle #colorchanging #colorchangingpuzzle #fyp #colorfulpuzzle #foryou #abstractpuzzle #gradientpuzzle #1000pieces #puzzleart #puzzlequeen #linkinbio #colorfulwall #vlog #voiceover #voiceeffects #puzzlesolving #puzzles #gradient ,7222072958372695338,1681519906,88,{'duetFromId': '0'},"['puzzlewall', 'puzzletok', 'asmrpuzzle', 'puzzle', 'colorchanging', 'colorchangingpuzzle', 'fyp', 'colorfulpuzzle', 'foryou', 'abstractpuzzle', 'gradientpuzzle', '1000pieces', 'puzzleart', 'puzzlequeen', 'linkinbio', 'colorfulwall', 'vlog', 'voiceover', 'voiceeffects', 'puzzlesolving', 'puzzles', 'gradient']",gracie puzzles,original sound,False,117400,36,5200000,28,214000,3000000,348900,15900000,7344
Maddy MacLachlan,6696684809785410565,Went back to my old high school today #fyp #foryou #vlog #pageant #mepracticing #selflove #cinematics,6786100639152803077,1580012183,56,{'duetFromId': '0'},"['fyp', 'foryou', 'vlog', 'pageant', 'mepracticing', 'selflove', 'cinematics']",Maddy MacLachlan,original sound,False,742000,223500,41700000,134,63400,3000000,17100,9800000,1800
ㅤ,6518033648137016335,vlog rotine 🖤 #vlog #hairrotine #hair #satisfying #asmr #fyyyyyyyyyyyyyyyy ,7232726573453937926,1684000387,89,{'duetFromId': '0'},"['vlog', 'hairrotine', 'hair', 'satisfying', 'asmr', 'fyyyyyyyyyyyyyyyy']",Øneheart & reidenshi,snowfall (Slowed + Reverb),False,4300000,307,88300000,4255,315400,2900000,47200,28900000,16900
aili.likes.adventure,6810113781491713030,This escalated so fast. Broke my already broken phone 😅 #travel #food #foodie #vlog #outfit #shopping #explore #adventure,7166799763935890730,1668650610,111,{'duetFromId': '0'},"['travel', 'food', 'foodie', 'vlog', 'outfit', 'shopping', 'explore', 'adventure']",aili.likes.adventure,original sound,False,2400000,5615,124700000,1130,82200,2900000,53300,16000000,20800
Mariaabiring,7120386101706523649,Wow..Dinobatkan tertua se indonesia #fyp #vlog #lawas #barbershop #bangunantuasurabaya ,7255671447211773190,1689342655,172,{'duetFromId': '0'},"['fyp', 'vlog', 'lawas', 'barbershop', 'bangunantuasurabaya']",moshimo sound design,Chopin Nocturne No. 2 Piano Mono,False,547000,231,17300000,123,214400,2800000,42400,21400000,9437
Magui De la o,6974944121522963461,Hola chicos. Ayúdame copiando el link por fis 🙏#rutina #vlog #magui_delao,7086135128774216965,1649869404,60,{'duetFromId': '0'},"['rutina', 'vlog', 'magui_delao']",user49519054276,original sound,False,389600,16500,8100000,240,48300,2800000,101000,22000000,16100
Shilpa Shetty,6771459843665888262,#travel #vlog #tiktoktravel #fyp #helicopter #flying #love Yeh Haseen Vadiyan 😍 @therajkundra,6785853598526901509,1579954663,15,{'duetFromId': '0'},"['travel', 'vlog', 'tiktoktravel', 'fyp', 'helicopter', 'flying', 'love', '']",Katoch Brothers,original sound,True,19900000,189,255400000,210,11600,2800000,17800,33000000,9671
izz ☻,7114659561441264682,pov: you have a christmas sleepover with your bestie! 🎅🏼🫶🏻🎄#foru #preppy #christmas #cookies #fyp #vlog ,7158186706062118186,1666645224,20,{'duetFromId': '0'},"['foru', 'preppy', 'christmas', 'cookies', 'fyp', 'vlog']",Michael Bublé,Winter Wonderland,False,173700,9153,6200000,50,310700,2800000,100800,17400000,87100
Lúcia,6963270259512542214,Eita que o vlog de hoje rendeu 😮 #vlog,7101816042489416966,1653520403,195,{'duetFromId': '0'},['vlog'],Lúcia,som original,True,3900000,4252,66700000,369,65700,2800000,16000,17800000,26600
The Sun,6784399419476657157,,6889026967631416577,1603976584,58,{'duetFromId': '0'},"['space', 'astronaut', 'dayinthelife', 'dailylife', 'hair', 'tutorial', 'nasa', 'vlog']",Pink Rocket💕🚀BIG HEAD🥸,original sound,True,2000000,76,94500000,3074,40700,2800000,19100,16400000,12300
christina,9219175,those buoys come out of nowhere #miami #miamisunrise #beachsunrise #ceilings #bts #vlog #sunrise #ocean ,7204843936052022574,1677508462,22,{'duetFromId': '0'},"['miami', 'miamisunrise', 'beachsunrise', 'ceilings', 'bts', 'vlog', 'sunrise', 'ocean']",Lizzy McAlpine,ceilings - Sped Up Version,False,21800,21100,3800000,835,81200,2800000,20900,13500000,2995
makabaka popcorn（玛卡巴卡爆米花）,7300883674106463275,#camping #softcar #homecar #vlog #travel ,7329095044177071402,1706438017,121,{'duetFromId': '0'},"['camping', 'softcar', 'homecar', 'vlog', 'travel']",makabaka popcorn（玛卡巴卡爆米花）,原聲,False,703900,1,9800000,30,307000,2800000,57800,40700000,14500
Abigail Mack,6689131174084658181,Not me moving in for year two 👀🫡 follow for vlogs 🤝🥰 #harvard #PartyWithVMAs #college #ihatetheletters #essay #foryou #bibble #barbie #genius #vlog #ivyleague #school ,7136270218250210606,1661542391,5,{'duetFromId': '0'},"['harvard', 'partywithvmas', 'college', 'ihatetheletters', 'essay', 'foryou', 'bibble', 'barbie', 'genius', 'vlog', 'ivyleague', 'school']",𝐛𝐢𝐛𝐛𝐥𝐞😼,original sound,False,275000,143100,31200000,445,106000,2700000,2131,15200000,3609
bepholan_lab,6999464159776605189,#factory #vlog #eyeshadow,7034811064747593006,1637919601,10,{'duetFromId': '0'},"['factory', 'vlog', 'eyeshadow']",Conkarah,Banana (feat. Shaggy) [DJ FLe - Minisiren Remix],False,408700,92,4600000,316,21100,2700000,9889,85400000,8715
Fan Unspeakable,7300362784042304554,Part 1 I Bought a House on Amazon #unspeakable #vlog #fyp ,7324540149142949150,1705377453,247,{'duetFromId': '0'},"['unspeakable', 'vlog', 'fyp']",Tollan Kim,Aesthetic,False,200700,2,2900000,77,320600,2700000,340000,41900000,26300
claudsluna,6555605915298578438,Mom and baby are safe #fyp #foryou #foryoupage #dogrescue #doglover #dogmom #dogdad #miami #vlog ,7169365844219153707,1669248070,62,{'duetFromId': '0'},"['fyp', 'foryou', 'foryoupage', 'dogrescue', 'doglover', 'dogmom', 'dogdad', 'miami', 'vlog']",Acoustic Guitar Revival,Here Comes the Sun,False,79400,52500,3300000,127,128700,2700000,4021,13200000,1595
Danny Ha,6905110201029755910,7.28.2022 - Thankful for another day #vlog #dayinmylife,7125474930140941611,1659028917,20,{'duetFromId': '0'},"['vlog', 'dayinmylife']",chase atlantic,original sound,False,1100000,19800,29100000,353,173800,2600000,15500,24900000,19200
natalie & the aguilars,6588077,wait for it 😭 my little sis aint even here and still getting roasted 😂 #theaguilars #vlog #relatable,7111873807513570602,1655862157,34,{'duetFromId': '0'},"['theaguilars', 'vlog', 'relatable']",Kevin MacLeod & Kevin The Monkey,Monkeys Spinning Monkeys,False,6800000,47100,1000000000,3081,91600,2600000,3495,11400000,4255
The Husky Fam,6747484420225139718,Day one with our new baby! We are so in love with her already and she’s giving us so many kisses and cuddles. She had her vet appointment and is such a strong and healthy girl! We can’t wait to see her running around and enjoying her land and new barn soon. We have her here in this temporary set up because I want to build a strong bond with her and to keep a close eye on her. Everybody starts somewhere and after over a year of research this is where we’re starting. We hope you guys will enjoy the journey with us! #cute #baby #cow #vlog ,7254746649338187051,1689127342,60,{'duetFromId': '0'},"['cute', 'baby', 'cow', 'vlog']",Nicky Youre & dazy,Sunroof,False,1500000,688,53800000,162,207800,2600000,156000,18300000,13800
Marta,6670873483956420613,We do it on every flight so we can discuss the movies after 😂 #relatable #travel #dayinmylife #vlog #marriedlife #couplecomedy #couplegoals ,7330358093877873962,1706732036,7,{'duetFromId': '0'},"['relatable', 'travel', 'dayinmylife', 'vlog', 'marriedlife', 'couplecomedy', 'couplegoals']",Vênus,som original,False,7100000,1779,196400000,2204,124400,2600000,22600,19100000,6819
smarthome Shopping,7054084939285971974,found by husband#vlog #ItsGreatOutdoors,7114130552663395626,1656387589,135,{'duetFromId': '0'},"['vlog', 'itsgreatoutdoors']",smarthome Shopping,original sound,False,3300000,730,54300000,561,139900,2600000,5772,29400000,5407
The Goat 🐐,6638332236851675141,What’s your red flag? #vlog ,7222039910071405851,1681512245,10,{'duetFromId': '0'},['vlog'],The Goat 🐐,originalljud,False,4834,42300,2600000,46,229000,2500000,347100,18700000,6298
Maddy MacLachlan,6696684809785410565,I got my nails done 💅 #fyp #vlog #foryou #myheartwhen #farmlife #ThatsWhatILike,6780124699541245190,1578620805,58,{'duetFromId': '0'},"['fyp', 'vlog', 'foryou', 'myheartwhen', 'farmlife', 'thatswhatilike']",Maddy MacLachlan,original sound,False,742000,223500,41700000,134,55000,2500000,17300,8700000,1927
Binsaqr | 🦅 | بن صقر,6809652608485377029,31/3/2024 🤍 #رمضان #viral #fyp #ramadan #اكسبلور #رمضان_كريم #تيك_توك #فلوق #vlog ,7216643985916415233,1680255870,120,{'duetFromId': '0'},"['رمضان', 'viral', 'fyp', 'ramadan', 'اكسبلور', 'رمضان_كريم', 'تيك_توك', 'فلوق', 'vlog']",maherzainfanforever,الصوت الأصلي,False,1500000,1551,23400000,202,137500,2500000,37800,39000000,27500
Cameron Isaiah,6728812370649596933,I enjoy my own company tbh #fyp #vlog,6879955629658705157,1601864540,59,{'duetFromId': '0'},"['fyp', 'vlog']",Domknowz,Lofi,True,920500,21000,33000000,1462,80400,2500000,10500,8300000,12100
MySmartHome,6762865777231528966,#fy #vlog,7068886797836700934,1645853467,160,{'duetFromId': '0'},"['fy', 'vlog']",Madonna & Sickick,Frozen,False,1100000,22,12100000,419,47100,2500000,10500,34000000,17500
Cameron Isaiah,6728812370649596933,I enjoy my own company tbh #fyp #vlog,6879955629658705157,1601864540,59,{'duetFromId': '0'},"['fyp', 'vlog']",Domknowz,Lofi,True,920500,21000,33000000,1462,80400,2500000,10500,8300000,12100
MySmartHome,6762865777231528966,#fy #vlog,7068886797836700934,1645853467,160,{'duetFromId': '0'},"['fy', 'vlog']",Madonna & Sickick,Frozen,False,1100000,22,12100000,419,47100,2500000,10500,34000000,17500
Ximvlogs,7085361072581297158,holaaa buenas tardes desde donde me ven #vlog #vlogs ,7166321144310811909,1668539168,49,{'duetFromId': '0'},"['vlog', 'vlogs']",Kevin Kaarl,San Lucas,False,569300,15500,14500000,81,102800,2500000,7673,26500000,6754
